call_id,source_system,call_timestamp,wait_time_sec,resolution_status,agent_id,caller_intent
CALL-002756,Cloud_Modern_Connect,2025-05-25T14:22:00,280.63,Resolved,AGT-881,Mental Health
CALL-002757,Cloud_Modern_Connect,2025-11-01T18:28:00,53.95,Resolved,AGT-690,General Inquiry
CALL-002758,Legacy_Oracle,06/08/2025 10:50:00,256.54,Resolved,AGT-593,Benefits
CALL-002759,Cloud_Modern_Connect,2025-01-27T23:52:00,60.15,Resolved,AGT-116,Pharmacy
CALL-002760,Cloud_Modern_Connect,2025-11-29T17:20:00,355.83,Resolved,AGT-618,Pharmacy
CALL-002761,Cloud_Modern_Connect,2025-07-20T06:05:00,77.93,Escalated,AGT-445,Benefits
CALL-002762,Cloud_Modern_Connect,2025-05-15T17:26:00,288.6,Dropped,AGT-938,Pharmacy
CALL-002763,Cloud_Modern_Connect,2025-08-14T19:08:00,124.6,Resolved,AGT-434,General Inquiry
CALL-002764,Legacy_Avaya,06/22/2025 07:34:00,494.55,Resolved,AGT-180,Mental Health
CALL-002765,Cloud_Modern_Connect,2025-06-07T03:10:00,57.8,Dropped,AGT-988,General Inquiry
CALL-002766,Legacy_Oracle,05/19/2025 23:22:00,535.18,Resolved,AGT-404,Benefits
CALL-002767,Cloud_Modern_Connect,2025-02-25T22:08:00,145.15,Resolved,AGT-801,Mental Health
CALL-002768,Legacy_Oracle,04/11/2025 09:34:00,187.19,Resolved,AGT-699,General Inquiry
CALL-002769,Cloud_Modern_Connect,2025-03-05T03:47:00,18.5,Escalated,AGT-546,Pharmacy
CALL-002770,Legacy_Avaya,06/06/2025 03:44:00,132.44,Resolved,AGT-945,Benefits
CALL-002771,Cloud_Modern_Connect,2025-11-15T04:53:00,143.04,Escalated,AGT-976,General Inquiry
CALL-002772,Cloud_Modern_Connect,2025-01-24T16:41:00,143.19,Resolved,AGT-586,Benefits
CALL-002773,Cloud_Modern_Connect,2025-11-25T19:08:00,289.66,Resolved,AGT-624,Mental Health
CALL-002774,Cloud_Modern_Connect,2025-06-11T20:44:00,91.76,Resolved,AGT-737,Mental Health
CALL-002775,Cloud_Modern_Connect,2025-07-20T15:53:00,77.8,Resolved,AGT-386,General Inquiry
CALL-002776,Legacy_Oracle,03/16/2025 03:05:00,525.45,Resolved,AGT-399,Pharmacy
CALL-002777,Legacy_Avaya,07/30/2025 19:21:00,296.13,Resolved,AGT-139,General Inquiry
CALL-002778,Legacy_Oracle,09/16/2025 08:27:00,352.96,Resolved,AGT-323,Pharmacy
CALL-002779,Cloud_Modern_Connect,2025-08-09T22:29:00,543.04,Resolved,AGT-382,Pharmacy
CALL-002780,Legacy_Avaya,12/04/2025 07:05:00,183.94,Resolved,AGT-588,Benefits
CALL-002781,Legacy_Oracle,09/03/2025 20:00:00,498.69,Resolved,AGT-548,Mental Health
CALL-002782,Legacy_Avaya,11/12/2025 00:48:00,346.76,Resolved,AGT-418,Pharmacy
CALL-002783,Legacy_Oracle,06/06/2025 05:38:00,350.13,Dropped,AGT-840,Benefits
CALL-002784,Legacy_Avaya,09/25/2025 23:45:00,162.22,Resolved,AGT-355,Benefits
CALL-002785,Legacy_Oracle,12/06/2025 00:57:00,284.88,Resolved,AGT-567,Pharmacy
CALL-002786,Legacy_Oracle,12/13/2025 16:48:00,412.88,Resolved,AGT-388,Pharmacy
CALL-002787,Cloud_Modern_Connect,2025-10-22T23:47:00,96.23,Resolved,AGT-361,Benefits
CALL-002788,Legacy_Avaya,02/27/2025 20:19:00,489.33,Dropped,AGT-656,Mental Health
CALL-002789,Legacy_Oracle,03/30/2025 18:45:00,375.13,Resolved,AGT-464,General Inquiry
CALL-002790,Cloud_Modern_Connect,2025-12-09T05:54:00,89.19,Resolved,AGT-707,Mental Health
CALL-002791,Legacy_Avaya,08/29/2025 19:28:00,303.16,Resolved,AGT-716,Benefits
CALL-002792,Legacy_Oracle,03/05/2025 00:08:00,452.15,Escalated,AGT-115,Benefits
CALL-002793,Cloud_Modern_Connect,2025-02-21T01:13:00,45.01,Resolved,AGT-793,General Inquiry
CALL-002794,Cloud_Modern_Connect,2025-01-08T00:06:00,55.94,Resolved,AGT-606,Benefits
CALL-002795,Legacy_Oracle,06/07/2025 08:02:00,505.15,Escalated,AGT-805,General Inquiry
CALL-002796,Cloud_Modern_Connect,2025-09-18T18:33:00,61.94,Resolved,AGT-591,Benefits
CALL-002797,Cloud_Modern_Connect,2025-08-30T18:08:00,293.59,Resolved,AGT-926,Pharmacy
CALL-002798,Cloud_Modern_Connect,2025-09-13T05:07:00,72.01,Dropped,AGT-427,Pharmacy
CALL-002799,Legacy_Avaya,03/10/2025 08:53:00,188.81,Resolved,AGT-905,Benefits
CALL-002800,Cloud_Modern_Connect,2025-10-02T23:12:00,92.65,Escalated,AGT-515,Mental Health
CALL-002801,Legacy_Avaya,10/11/2025 00:38:00,259.85,Escalated,AGT-497,General Inquiry
CALL-002802,Cloud_Modern_Connect,2025-03-07T10:03:00,294.09,Dropped,AGT-788,Mental Health
CALL-002803,Legacy_Oracle,10/12/2025 19:42:00,462.68,Resolved,AGT-130,Benefits
CALL-002804,Legacy_Oracle,03/30/2025 11:10:00,130.57,Resolved,AGT-599,Pharmacy
CALL-002805,Legacy_Oracle,05/28/2025 06:16:00,295.72,,AGT-657,Benefits
CALL-002806,Cloud_Modern_Connect,2025-02-02T09:32:00,150.03,Resolved,AGT-176,Mental Health
CALL-002807,Cloud_Modern_Connect,2025-08-29T18:09:00,57.12,Escalated,AGT-789,Pharmacy
CALL-002808,Cloud_Modern_Connect,2025-06-02T14:58:00,128.03,Resolved,AGT-901,Mental Health
CALL-002809,Legacy_Oracle,05/31/2025 19:59:00,308.91,Escalated,AGT-404,Pharmacy
CALL-002810,Legacy_Avaya,07/04/2025 19:18:00,293.63,Resolved,AGT-330,Pharmacy
CALL-002811,Legacy_Oracle,01/09/2025 18:36:00,117.73,Dropped,AGT-188,Mental Health
CALL-002812,Cloud_Modern_Connect,2025-08-29T08:26:00,37.94,,AGT-541,Pharmacy
CALL-002813,Legacy_Avaya,10/09/2025 09:54:00,111.66,Resolved,AGT-958,Pharmacy
CALL-002814,Legacy_Avaya,07/23/2025 04:32:00,288.04,Escalated,AGT-125,Pharmacy
CALL-002815,Legacy_Avaya,03/10/2025 15:36:00,444.26,Resolved,AGT-297,Mental Health
CALL-002816,Legacy_Oracle,02/09/2025 08:50:00,233.88,Resolved,AGT-597,General Inquiry
CALL-002817,Cloud_Modern_Connect,2025-08-11T07:00:00,181.88,Resolved,AGT-905,Benefits
CALL-002818,Cloud_Modern_Connect,2025-06-14T04:24:00,52.6,Escalated,AGT-259,General Inquiry
CALL-002819,Legacy_Avaya,11/09/2025 06:54:00,534.49,Resolved,AGT-765,General Inquiry
CALL-002820,Cloud_Modern_Connect,2025-09-21T01:28:00,69.51,Resolved,AGT-247,Mental Health
CALL-002821,Cloud_Modern_Connect,2025-10-10T06:38:00,114.53,Resolved,AGT-129,General Inquiry
CALL-002822,Cloud_Modern_Connect,2025-07-05T05:14:00,41.6,Escalated,AGT-333,Mental Health
CALL-002823,Legacy_Oracle,08/04/2025 14:43:00,541.95,Dropped,AGT-856,Benefits
CALL-002824,Legacy_Avaya,04/26/2025 16:27:00,505.08,Resolved,AGT-838,General Inquiry
CALL-002825,Legacy_Oracle,12/30/2025 20:46:00,364.07,Dropped,AGT-153,Benefits
CALL-002826,Cloud_Modern_Connect,2025-09-25T04:38:00,112.86,Resolved,AGT-465,Mental Health
CALL-002827,Legacy_Avaya,01/21/2025 17:34:00,420.45,Dropped,AGT-625,Mental Health
CALL-002828,Legacy_Avaya,03/26/2025 04:32:00,273.67,Resolved,AGT-491,General Inquiry
CALL-002829,Legacy_Oracle,01/22/2025 02:05:00,448.57,Resolved,AGT-825,Pharmacy
CALL-002830,Cloud_Modern_Connect,2025-04-01T10:29:00,107.24,Resolved,AGT-103,Mental Health
CALL-002831,Legacy_Avaya,12/17/2025 18:12:00,133.59,Resolved,AGT-667,Benefits
CALL-002832,Cloud_Modern_Connect,2025-11-17T16:51:00,43.81,Escalated,AGT-878,Pharmacy
CALL-002833,Legacy_Oracle,07/28/2025 21:16:00,250.08,Resolved,AGT-457,Pharmacy
CALL-002834,Cloud_Modern_Connect,2025-08-07T11:07:00,67.45,Resolved,AGT-327,General Inquiry
CALL-002835,Cloud_Modern_Connect,2025-09-09T08:50:00,91.95,Resolved,AGT-648,Benefits
CALL-002836,Legacy_Avaya,12/09/2025 05:27:00,291.07,Escalated,AGT-653,Mental Health
CALL-002837,Legacy_Oracle,11/26/2025 10:21:00,565.96,Resolved,AGT-231,Pharmacy
CALL-002838,Cloud_Modern_Connect,2025-06-20T15:39:00,183.64,Resolved,AGT-736,General Inquiry
CALL-002839,Cloud_Modern_Connect,2025-06-19T01:25:00,30.22,Resolved,AGT-134,General Inquiry
CALL-002840,Legacy_Avaya,11/11/2025 20:53:00,348.87,Resolved,AGT-591,Pharmacy
CALL-002841,Cloud_Modern_Connect,2025-12-13T10:23:00,119.04,,AGT-954,Benefits
CALL-002842,Cloud_Modern_Connect,2025-02-22T11:49:00,30.72,Resolved,AGT-561,Pharmacy
CALL-002843,Legacy_Oracle,08/30/2025 02:01:00,141.79,Escalated,AGT-101,Pharmacy
CALL-002844,Legacy_Oracle,01/21/2025 23:12:00,266.89,Escalated,AGT-300,General Inquiry
CALL-002845,Legacy_Oracle,01/04/2025 11:37:00,419.48,Dropped,AGT-982,Pharmacy
CALL-002846,Cloud_Modern_Connect,2025-04-27T23:24:00,124.55,Escalated,AGT-697,Pharmacy
CALL-002847,Legacy_Avaya,08/18/2025 12:12:00,258.73,Resolved,AGT-286,Pharmacy
CALL-002848,Legacy_Avaya,05/08/2025 01:52:00,217.95,Resolved,AGT-345,Mental Health
CALL-002849,Cloud_Modern_Connect,2025-05-23T14:31:00,215.18,Resolved,AGT-771,General Inquiry
CALL-002850,Cloud_Modern_Connect,2025-03-08T05:03:00,49.0,Escalated,AGT-129,General Inquiry
CALL-002851,Cloud_Modern_Connect,2025-12-03T01:43:00,107.99,Resolved,AGT-470,Benefits
CALL-002852,Legacy_Avaya,03/12/2025 11:17:00,185.82,Resolved,AGT-302,Mental Health
CALL-002853,Legacy_Oracle,05/05/2025 22:53:00,245.83,Escalated,AGT-568,Mental Health
CALL-002854,Legacy_Avaya,05/19/2025 12:20:00,501.85,,AGT-430,General Inquiry
CALL-002855,Cloud_Modern_Connect,2025-05-20T16:37:00,109.26,Resolved,AGT-963,General Inquiry
CALL-002856,Legacy_Oracle,12/05/2025 05:23:00,218.12,Dropped,AGT-206,Benefits
CALL-002857,Cloud_Modern_Connect,2025-11-06T11:41:00,27.62,Resolved,AGT-134,Mental Health
CALL-002858,Legacy_Avaya,08/02/2025 20:22:00,284.29,Resolved,AGT-314,Mental Health
CALL-002859,Cloud_Modern_Connect,2025-06-05T01:33:00,274.56,Resolved,AGT-193,Benefits
CALL-002860,Legacy_Avaya,09/07/2025 14:49:00,464.52,Resolved,AGT-982,General Inquiry
CALL-002861,Cloud_Modern_Connect,2025-04-10T01:04:00,59.72,Resolved,AGT-937,Mental Health
CALL-002862,Legacy_Avaya,09/03/2025 07:57:00,453.42,Dropped,AGT-773,Mental Health
CALL-002863,Cloud_Modern_Connect,2025-12-30T11:12:00,45.85,Resolved,AGT-546,Pharmacy
CALL-002864,Legacy_Avaya,08/12/2025 17:51:00,482.58,Resolved,AGT-603,Pharmacy
CALL-002865,Legacy_Oracle,05/02/2025 09:18:00,475.86,Escalated,AGT-673,Pharmacy
CALL-002866,Cloud_Modern_Connect,2025-11-25T18:57:00,54.32,Resolved,AGT-788,Pharmacy
CALL-002867,Cloud_Modern_Connect,2025-09-12T16:34:00,149.16,Resolved,AGT-847,Pharmacy
CALL-002868,Legacy_Oracle,04/10/2025 18:46:00,234.82,Resolved,AGT-457,Mental Health
CALL-002869,Cloud_Modern_Connect,2025-10-10T07:57:00,75.36,Resolved,AGT-452,Mental Health
CALL-002870,Legacy_Avaya,11/03/2025 16:53:00,189.75,Resolved,AGT-695,General Inquiry
CALL-002871,Legacy_Avaya,05/27/2025 15:28:00,310.12,Resolved,AGT-513,Mental Health
CALL-002872,Legacy_Oracle,11/01/2025 17:44:00,364.63,Dropped,AGT-309,Pharmacy
CALL-002873,Cloud_Modern_Connect,2025-05-05T07:32:00,198.45,Dropped,AGT-933,General Inquiry
CALL-002874,Legacy_Oracle,04/19/2025 00:42:00,272.58,Resolved,AGT-114,Pharmacy
CALL-002875,Legacy_Avaya,09/30/2025 04:21:00,186.29,Resolved,AGT-793,General Inquiry
CALL-002876,Legacy_Avaya,07/10/2025 07:48:00,554.3,Resolved,AGT-931,Pharmacy
CALL-002877,Cloud_Modern_Connect,2025-12-17T22:45:00,23.63,Dropped,AGT-843,Benefits
CALL-002878,Legacy_Oracle,07/04/2025 08:56:00,261.18,Resolved,AGT-573,Pharmacy
CALL-002879,Cloud_Modern_Connect,2025-11-29T08:04:00,7.64,,AGT-647,General Inquiry
CALL-002880,Legacy_Avaya,03/23/2025 10:38:00,574.85,Resolved,AGT-309,Pharmacy
CALL-002881,Cloud_Modern_Connect,2025-10-15T11:57:00,159.68,Resolved,AGT-108,Benefits
CALL-002882,Cloud_Modern_Connect,2025-03-05T02:48:00,22.22,Resolved,AGT-592,Mental Health
CALL-002883,Cloud_Modern_Connect,2025-05-29T15:55:00,43.52,Resolved,AGT-301,Pharmacy
CALL-002884,Cloud_Modern_Connect,2025-11-19T22:51:00,281.98,Escalated,AGT-873,General Inquiry
CALL-002885,Cloud_Modern_Connect,2025-03-04T17:41:00,262.47,Escalated,AGT-398,Pharmacy
CALL-002886,Cloud_Modern_Connect,2025-08-21T23:15:00,21.56,Resolved,AGT-422,Mental Health
CALL-002887,Legacy_Oracle,10/03/2025 17:33:00,266.45,Dropped,AGT-968,General Inquiry
CALL-002888,Legacy_Oracle,05/05/2025 15:43:00,218.78,Resolved,AGT-843,Mental Health
CALL-002889,Legacy_Avaya,06/24/2025 06:47:00,184.35,Resolved,AGT-922,Mental Health
CALL-002890,Cloud_Modern_Connect,2025-07-12T07:14:00,238.3,Escalated,AGT-448,General Inquiry
CALL-002891,Legacy_Avaya,12/17/2025 14:39:00,468.88,Resolved,AGT-286,General Inquiry
CALL-002892,Legacy_Oracle,11/14/2025 09:24:00,408.73,,AGT-706,Benefits
CALL-002893,Legacy_Oracle,05/09/2025 00:28:00,425.24,Resolved,AGT-683,Pharmacy
CALL-002894,Legacy_Avaya,05/20/2025 22:09:00,335.48,Escalated,AGT-728,Pharmacy
CALL-002895,Legacy_Oracle,03/13/2025 19:47:00,284.51,Resolved,AGT-725,Benefits
CALL-002896,Legacy_Oracle,01/23/2025 20:54:00,376.43,Resolved,AGT-711,Pharmacy
CALL-002897,Legacy_Avaya,01/24/2025 14:58:00,411.44,Resolved,AGT-809,General Inquiry
CALL-002898,Legacy_Oracle,02/10/2025 05:40:00,260.29,Resolved,AGT-879,Mental Health
CALL-002899,Cloud_Modern_Connect,2025-03-11T14:29:00,121.31,Escalated,AGT-342,Pharmacy
CALL-002900,Legacy_Oracle,08/27/2025 21:10:00,291.32,Resolved,AGT-842,General Inquiry
CALL-002901,Legacy_Oracle,01/31/2025 18:00:00,263.67,,AGT-631,Pharmacy
CALL-002902,Cloud_Modern_Connect,2025-09-08T17:26:00,51.37,Resolved,AGT-339,Mental Health
CALL-002903,Legacy_Avaya,03/09/2025 03:36:00,447.05,Dropped,AGT-818,Mental Health
CALL-002904,Legacy_Oracle,07/09/2025 15:19:00,366.88,Escalated,AGT-761,Pharmacy
CALL-002905,Legacy_Oracle,09/17/2025 12:11:00,473.42,Resolved,AGT-777,Benefits
CALL-002906,Cloud_Modern_Connect,2025-02-08T08:10:00,39.08,Dropped,AGT-745,Benefits
CALL-002907,Legacy_Oracle,08/21/2025 08:01:00,251.18,Escalated,AGT-554,Benefits
CALL-002908,Cloud_Modern_Connect,2025-11-30T22:13:00,33.08,Resolved,AGT-553,Benefits
CALL-002909,Legacy_Avaya,04/17/2025 23:22:00,333.16,Resolved,AGT-794,Pharmacy
CALL-002910,Cloud_Modern_Connect,2025-06-09T22:44:00,225.83,Resolved,AGT-371,Mental Health
CALL-002911,Legacy_Oracle,10/13/2025 13:54:00,593.73,Escalated,AGT-221,Benefits
CALL-002912,Legacy_Avaya,08/24/2025 14:29:00,441.99,,AGT-691,Pharmacy
CALL-002913,Cloud_Modern_Connect,2025-08-06T23:34:00,67.52,Resolved,AGT-522,General Inquiry
CALL-002914,Legacy_Avaya,02/11/2025 22:24:00,306.92,Resolved,AGT-454,Pharmacy
CALL-002915,Legacy_Avaya,06/18/2025 22:04:00,385.9,Resolved,AGT-791,Benefits
CALL-002916,Cloud_Modern_Connect,2025-08-02T00:12:00,57.4,Resolved,AGT-908,Benefits
CALL-002917,Cloud_Modern_Connect,2025-04-03T02:45:00,68.63,Resolved,AGT-156,Pharmacy
CALL-002918,Cloud_Modern_Connect,2025-03-26T18:42:00,92.22,Resolved,AGT-103,Mental Health
CALL-002919,Cloud_Modern_Connect,2025-12-25T17:56:00,149.61,Resolved,AGT-670,Benefits
CALL-002920,Cloud_Modern_Connect,2025-12-10T14:11:00,43.19,Resolved,AGT-962,Mental Health
CALL-002921,Legacy_Avaya,10/31/2025 19:06:00,402.69,Resolved,AGT-810,Pharmacy
CALL-002922,Cloud_Modern_Connect,2025-05-24T02:11:00,73.86,Escalated,AGT-861,Pharmacy
CALL-002923,Cloud_Modern_Connect,2025-02-11T01:17:00,112.2,Resolved,AGT-493,Mental Health
CALL-002924,Legacy_Avaya,04/21/2025 17:15:00,393.69,Resolved,AGT-113,Benefits
CALL-002925,Cloud_Modern_Connect,2025-08-20T15:43:00,291.47,Resolved,AGT-709,General Inquiry
CALL-002926,Legacy_Oracle,07/25/2025 18:37:00,514.79,Resolved,AGT-675,General Inquiry
CALL-002927,Cloud_Modern_Connect,2025-08-15T17:52:00,134.64,Escalated,AGT-529,General Inquiry
CALL-002928,Cloud_Modern_Connect,2025-01-20T17:21:00,4.91,Escalated,AGT-531,Mental Health
CALL-002929,Cloud_Modern_Connect,2025-11-03T18:00:00,40.16,Resolved,AGT-230,Benefits
CALL-002930,Legacy_Oracle,08/26/2025 16:00:00,461.5,Resolved,AGT-493,Pharmacy
CALL-002931,Cloud_Modern_Connect,2025-04-02T00:46:00,39.87,Resolved,AGT-513,Mental Health
CALL-002932,Cloud_Modern_Connect,2025-04-18T17:54:00,46.84,Resolved,AGT-761,General Inquiry
CALL-002933,Legacy_Avaya,04/04/2025 21:50:00,413.25,Dropped,AGT-192,Benefits
CALL-002934,Cloud_Modern_Connect,2025-05-14T06:53:00,51.52,Escalated,AGT-761,Benefits
CALL-002935,Cloud_Modern_Connect,2025-10-16T04:44:00,78.84,Resolved,AGT-151,Benefits
CALL-002936,Cloud_Modern_Connect,2025-05-05T17:18:00,160.08,Resolved,AGT-954,Mental Health
CALL-002937,Legacy_Oracle,04/06/2025 22:41:00,521.24,Resolved,AGT-748,Mental Health
CALL-002938,Legacy_Oracle,02/09/2025 15:01:00,224.16,Resolved,AGT-142,Pharmacy
CALL-002939,Legacy_Avaya,02/23/2025 15:08:00,416.93,Resolved,AGT-755,Mental Health
CALL-002940,Cloud_Modern_Connect,2025-01-24T15:04:00,291.68,Resolved,AGT-697,Mental Health
CALL-002941,Cloud_Modern_Connect,2025-03-30T02:35:00,89.05,Resolved,AGT-216,Pharmacy
CALL-002942,Legacy_Avaya,01/10/2025 15:22:00,547.28,Resolved,AGT-493,General Inquiry
CALL-002943,Cloud_Modern_Connect,2025-10-13T07:54:00,165.21,Resolved,AGT-718,Mental Health
CALL-002944,Legacy_Avaya,08/11/2025 19:18:00,189.37,Resolved,AGT-401,Pharmacy
CALL-002945,Legacy_Avaya,07/30/2025 05:28:00,374.35,Dropped,AGT-687,Mental Health
CALL-002946,Cloud_Modern_Connect,2025-06-07T04:31:00,121.16,Escalated,AGT-803,Pharmacy
CALL-002947,Legacy_Oracle,11/19/2025 07:37:00,243.63,Resolved,AGT-217,Pharmacy
CALL-002948,Cloud_Modern_Connect,2025-02-15T04:48:00,141.93,,AGT-767,General Inquiry
CALL-002949,Cloud_Modern_Connect,2025-06-06T04:23:00,147.9,Resolved,AGT-544,Pharmacy
CALL-002950,Cloud_Modern_Connect,2025-03-02T08:43:00,85.67,Resolved,AGT-518,Pharmacy
CALL-002951,Legacy_Avaya,10/18/2025 04:36:00,494.35,Resolved,AGT-709,General Inquiry
CALL-002952,Legacy_Avaya,08/29/2025 13:35:00,393.68,Resolved,AGT-151,Mental Health
CALL-002953,Cloud_Modern_Connect,2025-10-22T18:06:00,102.65,Dropped,AGT-974,Mental Health
CALL-002954,Cloud_Modern_Connect,2025-09-01T08:08:00,48.67,Resolved,AGT-294,Pharmacy
CALL-002955,Legacy_Oracle,05/03/2025 14:39:00,512.32,Escalated,AGT-625,Pharmacy
CALL-002956,Cloud_Modern_Connect,2025-09-27T03:41:00,115.85,Dropped,AGT-340,Pharmacy
CALL-002957,Cloud_Modern_Connect,2025-02-16T05:33:00,42.69,Resolved,AGT-675,Pharmacy
CALL-002958,Legacy_Avaya,09/24/2025 11:03:00,543.21,Resolved,AGT-157,Mental Health
CALL-002959,Legacy_Oracle,10/07/2025 02:14:00,435.16,Dropped,AGT-146,Mental Health
CALL-002960,Cloud_Modern_Connect,2025-01-19T02:42:00,240.41,Escalated,AGT-796,Pharmacy
CALL-002961,Legacy_Avaya,03/26/2025 16:32:00,227.11,Resolved,AGT-330,Mental Health
CALL-002962,Cloud_Modern_Connect,2025-02-23T08:48:00,235.37,Resolved,AGT-863,Pharmacy
CALL-002963,Cloud_Modern_Connect,2025-03-04T00:19:00,236.02,Resolved,AGT-664,General Inquiry
CALL-002964,Legacy_Oracle,11/14/2025 12:12:00,178.53,Resolved,AGT-885,Pharmacy
CALL-002965,Cloud_Modern_Connect,2025-11-18T21:58:00,315.95,Resolved,AGT-259,Mental Health
CALL-002966,Legacy_Oracle,08/30/2025 20:15:00,120.35,Resolved,AGT-693,General Inquiry
CALL-002967,Legacy_Avaya,08/09/2025 14:45:00,410.23,Escalated,AGT-698,Mental Health
CALL-002968,Legacy_Avaya,04/27/2025 03:28:00,312.53,Dropped,AGT-893,Mental Health
CALL-002969,Legacy_Oracle,07/11/2025 14:47:00,497.73,Resolved,AGT-500,Benefits
CALL-002970,Legacy_Oracle,11/21/2025 05:50:00,338.76,Resolved,AGT-684,Pharmacy
CALL-002971,Legacy_Oracle,09/20/2025 17:24:00,412.32,Resolved,AGT-679,Pharmacy
CALL-002972,Legacy_Avaya,08/10/2025 18:26:00,408.82,Escalated,AGT-945,Benefits
CALL-002973,Cloud_Modern_Connect,2025-04-11T10:22:00,132.19,Resolved,AGT-882,Benefits
CALL-002974,Cloud_Modern_Connect,2025-11-23T14:26:00,123.7,Dropped,AGT-798,Benefits
CALL-002975,Cloud_Modern_Connect,2025-07-08T06:22:00,28.3,Resolved,AGT-671,General Inquiry
CALL-002976,Legacy_Oracle,05/27/2025 17:22:00,585.21,Resolved,AGT-169,General Inquiry
CALL-002977,Cloud_Modern_Connect,2025-01-31T11:24:00,380.6,Resolved,AGT-688,Mental Health
CALL-002978,Cloud_Modern_Connect,2025-01-19T05:30:00,216.16,,AGT-220,General Inquiry
CALL-002979,Legacy_Avaya,03/20/2025 12:09:00,186.73,Resolved,AGT-340,Benefits
CALL-002980,Legacy_Oracle,11/05/2025 11:14:00,151.95,Resolved,AGT-340,General Inquiry
CALL-002981,Cloud_Modern_Connect,2025-11-14T13:35:00,154.95,Resolved,AGT-535,Pharmacy
CALL-002982,Legacy_Oracle,08/13/2025 09:21:00,395.51,Resolved,AGT-666,Mental Health
CALL-002983,Legacy_Oracle,01/25/2025 03:47:00,319.2,Resolved,AGT-268,Pharmacy
CALL-002984,Cloud_Modern_Connect,2025-03-09T16:24:00,46.36,Resolved,AGT-353,Pharmacy
CALL-002985,Cloud_Modern_Connect,2025-11-17T19:49:00,87.99,Escalated,AGT-569,Pharmacy
CALL-002986,Legacy_Avaya,06/30/2025 06:11:00,266.3,Resolved,AGT-469,Benefits
CALL-002987,Cloud_Modern_Connect,2025-03-16T19:16:00,115.37,Resolved,AGT-639,Mental Health
CALL-002988,Cloud_Modern_Connect,2025-02-06T15:44:00,29.12,Resolved,AGT-939,Pharmacy
CALL-002989,Cloud_Modern_Connect,2025-12-30T19:37:00,29.65,Escalated,AGT-857,General Inquiry
CALL-002990,Cloud_Modern_Connect,2025-06-26T18:52:00,270.12,Dropped,AGT-780,General Inquiry
CALL-002991,Legacy_Oracle,02/26/2025 19:43:00,565.15,Resolved,AGT-451,Benefits
CALL-002992,Legacy_Oracle,09/07/2025 15:52:00,595.04,Resolved,AGT-672,General Inquiry
CALL-002993,Cloud_Modern_Connect,2025-07-19T22:53:00,121.58,,AGT-913,Pharmacy
CALL-002994,Cloud_Modern_Connect,2025-06-01T07:52:00,240.71,Escalated,AGT-943,Benefits
CALL-002995,Cloud_Modern_Connect,2025-04-05T21:39:00,61.71,Dropped,AGT-557,Benefits
CALL-002996,Cloud_Modern_Connect,2025-07-27T21:07:00,15.42,Escalated,AGT-401,Benefits
CALL-002997,Cloud_Modern_Connect,2025-04-02T01:48:00,17.94,Escalated,AGT-139,Pharmacy
CALL-002998,Cloud_Modern_Connect,2025-02-18T17:45:00,59.83,Resolved,AGT-731,Benefits
CALL-002999,Cloud_Modern_Connect,2025-08-24T06:21:00,137.22,Escalated,AGT-567,Pharmacy
CALL-003000,Cloud_Modern_Connect,2025-08-09T14:09:00,119.46,Resolved,AGT-439,Benefits
CALL-003001,Legacy_Oracle,03/18/2025 06:22:00,100.88,Resolved,AGT-907,Benefits
CALL-003002,Legacy_Oracle,12/16/2025 05:52:00,183.92,Escalated,AGT-982,General Inquiry
CALL-003003,Legacy_Avaya,08/12/2025 17:55:00,504.11,Escalated,AGT-443,Pharmacy
CALL-003004,Cloud_Modern_Connect,2025-05-24T15:20:00,81.69,Resolved,AGT-345,Mental Health
CALL-003005,Cloud_Modern_Connect,2025-03-03T07:35:00,108.84,Dropped,AGT-510,Benefits
CALL-003006,Legacy_Avaya,03/28/2025 13:08:00,285.63,Resolved,AGT-121,Mental Health
CALL-003007,Legacy_Avaya,10/03/2025 21:34:00,289.34,Escalated,AGT-702,General Inquiry
CALL-003008,Legacy_Oracle,04/02/2025 13:46:00,407.54,Resolved,AGT-298,Benefits
CALL-003009,Cloud_Modern_Connect,2025-01-12T06:11:00,39.52,Resolved,AGT-262,Mental Health
CALL-003010,Cloud_Modern_Connect,2025-11-28T14:56:00,132.22,Resolved,AGT-105,Benefits
CALL-003011,Cloud_Modern_Connect,2025-08-11T21:16:00,43.67,Resolved,AGT-681,General Inquiry
CALL-003012,Legacy_Oracle,04/18/2025 15:42:00,211.16,Resolved,AGT-747,Benefits
CALL-003013,Cloud_Modern_Connect,2025-12-28T17:20:00,261.18,Resolved,AGT-248,Benefits
CALL-003014,Legacy_Avaya,11/30/2025 13:24:00,174.31,Resolved,AGT-489,Pharmacy
CALL-003015,Cloud_Modern_Connect,2025-04-24T05:53:00,65.13,Resolved,AGT-697,Mental Health
CALL-003016,Legacy_Avaya,04/19/2025 04:52:00,334.05,Escalated,AGT-669,Benefits
CALL-003017,Cloud_Modern_Connect,2025-07-19T14:06:00,69.34,Resolved,AGT-150,Mental Health
CALL-003018,Legacy_Avaya,12/18/2025 15:58:00,531.03,Resolved,AGT-463,Mental Health
CALL-003019,Legacy_Oracle,09/17/2025 19:16:00,168.23,Resolved,AGT-174,Mental Health
CALL-003020,Cloud_Modern_Connect,2025-01-06T16:04:00,229.82,Escalated,AGT-883,Mental Health
